MINISTERIO DE DEFENSA NACIONAL,,,,,,,
POLICÍA NACIONAL,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
DIRECCIÓN DE INVESTIGACIÓN CRIMINAL E INTERPOL,,,,,,,
GRUPO DE INFORMACION DE CRIMINALIDAD,,,,,,,
DELITO DE HOMICIDIOS ,,,,,,,
PERÍODO DEL 01 DE ENERO AL 31 DE OCTUBRE AÑO 2020,,,,,,,
DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,AGRUPA EDAD PERSONA,CANTIDAD
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,3/22/2020,FEMENINO,ADOLESCENTES,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,3/22/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,3/23/2020,MASCULINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,3/24/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,3/25/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,3/28/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,3/29/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,3/30/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,3/31/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/1/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/1/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/2/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/2/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/3/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/3/2020,MASCULINO,MENORES,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/4/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/5/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/7/2020,FEMENINO,ADOLESCENTES,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/7/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/9/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/10/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/11/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/15/2020,FEMENINO,ADULTOS,3
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/16/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/16/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/17/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/18/2020,FEMENINO,ADULTOS,4
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/19/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/19/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/21/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/21/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/23/2020,FEMENINO,ADULTOS,3
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/23/2020,MASCULINO,MENORES,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/24/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/25/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/26/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/27/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,4/29/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/1/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/2/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/3/2020,FEMENINO,ADULTOS,4
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/5/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/7/2020,FEMENINO,ADULTOS,3
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/10/2020,FEMENINO,ADULTOS,4
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/10/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/11/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/13/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/13/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/14/2020,FEMENINO,ADOLESCENTES,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/14/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/15/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/15/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/16/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/16/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/18/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/21/2020,MASCULINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/23/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/23/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/24/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/24/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/25/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/26/2020,FEMENINO,ADOLESCENTES,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/26/2020,FEMENINO,ADULTOS,3
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/27/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/27/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/28/2020,FEMENINO,ADULTOS,3
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/28/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/29/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,5/31/2020,FEMENINO,ADULTOS,3
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,6/1/2020,MASCULINO,ADULTOS,3
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,6/2/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,6/3/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,6/4/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,6/5/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,6/7/2020,FEMENINO,ADULTOS,3
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,6/8/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,6/10/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,6/14/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,6/15/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,6/16/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,6/16/2020,MASCULINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,6/18/2020,MASCULINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,6/19/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,6/20/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,6/21/2020,FEMENINO,ADULTOS,3
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,6/22/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,6/23/2020,FEMENINO,ADULTOS,4
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,6/25/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,6/27/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,6/29/2020,FEMENINO,ADULTOS,6
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,6/29/2020,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,6/29/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,6/30/2020,FEMENINO,ADOLESCENTES,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,6/30/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,6/30/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/1/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/2/2020,FEMENINO,ADULTOS,4
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/2/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/3/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/5/2020,FEMENINO,ADULTOS,3
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/5/2020,FEMENINO,MENORES,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/6/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/6/2020,MASCULINO,MENORES,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/7/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/7/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/8/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/10/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/11/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/12/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/12/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/13/2020,FEMENINO,ADOLESCENTES,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/14/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/14/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/15/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/15/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/16/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/16/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/16/2020,MASCULINO,MENORES,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/17/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/18/2020,FEMENINO,ADULTOS,3
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/19/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/21/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/22/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/22/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/24/2020,FEMENINO,ADULTOS,4
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/24/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/26/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/27/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/27/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/28/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,7/29/2020,FEMENINO,ADULTOS,4
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/1/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/2/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/2/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/3/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/3/2020,MASCULINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/4/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/5/2020,FEMENINO,ADULTOS,3
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/5/2020,MASCULINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/6/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/6/2020,MASCULINO,MENORES,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/7/2020,FEMENINO,ADULTOS,3
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/8/2020,FEMENINO,ADULTOS,5
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/9/2020,FEMENINO,ADULTOS,5
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/9/2020,FEMENINO,MENORES,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/9/2020,MASCULINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/10/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/11/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/11/2020,MASCULINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/11/2020,MASCULINO,MENORES,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/12/2020,FEMENINO,ADULTOS,7
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/12/2020,MASCULINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/13/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/14/2020,FEMENINO,ADULTOS,3
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/14/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/15/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/15/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/16/2020,FEMENINO,ADULTOS,3
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/16/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/17/2020,FEMENINO,ADULTOS,5
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/17/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/18/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/18/2020,MASCULINO,ADOLESCENTES,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/19/2020,FEMENINO,ADULTOS,8
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/21/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/23/2020,MASCULINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/24/2020,FEMENINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/25/2020,FEMENINO,ADOLESCENTES,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/25/2020,FEMENINO,ADULTOS,3
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/26/2020,FEMENINO,ADULTOS,4
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/26/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/27/2020,FEMENINO,ADULTOS,3
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/28/2020,FEMENINO,ADULTOS,4
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/28/2020,MASCULINO,ADULTOS,2
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/30/2020,FEMENINO,ADULTOS,5
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/30/2020,FEMENINO,MENORES,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,8/31/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,9/1/2020,FEMENINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,9/2/2020,MASCULINO,ADULTOS,1
ANTIOQUIA,BELLO,05088000,CONTUNDENTES,9/3/2020,FEMENINO,ADULTOS,2
